from,to,lat_from,lon_from,lat_to,lon_to,traffic_score,event_multiplier,weather_multiplier
Jaydev Vihar,Khandagiri,20.30794042174987,85.830143034475,20.357107584247036,85.80579765114129,0.36363636363636354,1.0,1.0
Airport Road,Rasulgarh,20.37391207839024,85.78794069923454,20.231958768677686,85.83490654532083,0.6000000000000001,1.0,1.0
Kalpana Square,Jaydev Vihar,20.328709797425564,85.87055799026982,20.340938719953364,85.77296867199543,0.36363636363636354,1.0,1.05
Master Canteen,Rasulgarh,20.29036958758,85.86571758599125,20.34823110180959,85.87783824027132,0.7272727272727273,1.0,1.0
Khandagiri,Master Canteen,20.327313392522797,85.8799733863272,20.36971573130778,85.77261459360322,1.0,1.07,1.1
Rasulgarh,Khandagiri,20.277070191998874,85.85895811368948,20.26583632909834,85.87721359336904,0.4181818181818182,1.0,1.1
Rasulgarh,Airport Road,20.340897911756233,85.82535056126213,20.37723169491327,85.83023035755154,0.47272727272727266,1.0,1.2
Rasulgarh,Master Canteen,20.341525937573184,85.84671019871007,20.350215196453387,85.8775098067478,0.23636363636363633,1.0,1.0
Kalpana Square,Kalpana Square,20.31047365840992,85.86698986567859,20.280911551930927,85.83684945634914,0.49090909090909096,1.0,1.0
Khandagiri,Airport Road,20.28113414340405,85.79257553172405,20.284453143235837,85.85363843423312,0.36363636363636354,1.0,1.05
Jaydev Vihar,Khandagiri,20.273847635862413,85.79573888227637,20.258855276040638,85.77477702368576,0.47272727272727266,1.0,1.05
Rasulgarh,Rasulgarh,20.283855151419054,85.8050842820508,20.33041746382608,85.84152764833361,0.5818181818181818,1.0,1.2
Airport Road,Kalpana Square,20.29225108524845,85.85705971016075,20.23449973019605,85.84147642123494,0.8545454545454545,1.19,1.05
Rasulgarh,Master Canteen,20.333290266980537,85.77173047079965,20.288406925388063,85.78319938111903,0.6909090909090909,1.0,1.05
Kalpana Square,Master Canteen,20.331006402525354,85.8532276292338,20.37394152967212,85.8576908351125,1.0,1.22,1.2
Airport Road,Khandagiri,20.366079959199265,85.81133431231525,20.277770315893722,85.85561280810032,0.49090909090909096,1.1,1.2
Rasulgarh,Master Canteen,20.235946455692332,85.81630532457432,20.256228426793527,85.78496595240938,0.4181818181818182,1.23,1.0
Master Canteen,Kalpana Square,20.319663854994264,85.84401626145528,20.256085437661255,85.84265813026636,1.0,1.2,1.1
Master Canteen,Khandagiri,20.28002026355663,85.79645341967623,20.325457039603577,85.8681277641476,0.6181818181818182,1.17,1.05
Jaydev Vihar,Jaydev Vihar,20.241585578383635,85.77475411036448,20.282877621654137,85.81312985420733,0.6909090909090909,1.0,1.1
Airport Road,Airport Road,20.36841717674311,85.8505878579261,20.332049768058273,85.79201371913382,0.5818181818181818,1.0,1.0
Master Canteen,Airport Road,20.3763812942565,85.80481216324635,20.37442123192023,85.8575043643536,0.2727272727272727,1.0,1.05
Jaydev Vihar,Master Canteen,20.3602396484591,85.86427318677153,20.375005432366827,85.86941097679541,0.36363636363636354,1.0,1.2
Master Canteen,Master Canteen,20.30071466298571,85.78713867074183,20.317676949243687,85.80274031397154,1.0,1.07,1.2
Khandagiri,Jaydev Vihar,20.378642159595685,85.8099772397019,20.25147299569744,85.83724639988793,0.4181818181818182,1.0,1.05
Kalpana Square,Master Canteen,20.323957547807986,85.79358145099532,20.34579288840066,85.78276011232457,0.8727272727272728,1.15,1.2
Jaydev Vihar,Jaydev Vihar,20.326996063036,85.80452964603883,20.30326183854759,85.8000815434864,1.0,1.0,1.1
Khandagiri,Airport Road,20.28194840723244,85.83972842483001,20.291675580843883,85.87790944588215,0.5272727272727273,1.0,1.05
Airport Road,Khandagiri,20.37025730535576,85.84653648687797,20.253598387959503,85.77692079567683,0.7454545454545454,1.2,1.05
Jaydev Vihar,Airport Road,20.25888249316487,85.82294264303603,20.368542596983485,85.85507870017209,0.6181818181818182,1.0,1.05
Master Canteen,Jaydev Vihar,20.298883888524013,85.78835451108566,20.258604794429754,85.81736064394607,0.6181818181818182,1.0,1.0
Airport Road,Airport Road,20.325751484854834,85.80065103244871,20.33920533158314,85.806707974419,0.8363636363636364,1.0,1.2
Khandagiri,Airport Road,20.373960196421873,85.77187043503008,20.341216080266122,85.80105929720543,0.6909090909090909,1.08,1.1
Rasulgarh,Airport Road,20.326502955120315,85.81154576490728,20.372569006083847,85.86380157103724,0.7272727272727273,1.0,1.1
Khandagiri,Jaydev Vihar,20.33901417929557,85.82533757117659,20.247696077916697,85.87418977443355,1.0,1.0,1.0
Master Canteen,Jaydev Vihar,20.325777214489435,85.79959427816188,20.322738937431136,85.81704189670126,0.6000000000000001,1.0,1.05
Rasulgarh,Rasulgarh,20.341284438570515,85.84681603028733,20.250389733998308,85.81598332783574,0.8727272727272728,1.21,1.1
Rasulgarh,Master Canteen,20.237920598080503,85.8075809002059,20.295617003574105,85.86505356902163,0.4181818181818182,1.11,1.1
Kalpana Square,Master Canteen,20.274053584683084,85.80915004083569,20.294550552446044,85.79957758506364,0.709090909090909,1.0,1.1
Rasulgarh,Kalpana Square,20.27617773901169,85.79258733766757,20.358812353901886,85.8276288819313,1.0,1.0,1.1
Airport Road,Jaydev Vihar,20.251602368423516,85.85185132850081,20.24565004237564,85.77784889966294,0.4545454545454546,1.0,1.05
Kalpana Square,Khandagiri,20.24488244875406,85.86821202189951,20.367745852071778,85.79646237554681,0.709090909090909,1.0,1.2
Khandagiri,Rasulgarh,20.245645310500265,85.78868896598438,20.270057715298684,85.85648790874406,0.7454545454545454,1.1,1.0
Khandagiri,Kalpana Square,20.36670402146633,85.85598675421672,20.29167397670943,85.80702397154631,0.5818181818181818,1.0,1.0
Kalpana Square,Jaydev Vihar,20.30066286096185,85.86675828273326,20.325671037117754,85.80098960770171,0.10909090909090913,1.0,1.05
Kalpana Square,Master Canteen,20.32948767174921,85.78390244849467,20.288303731024804,85.82457653435391,0.8363636363636364,1.1400000000000001,1.05
Master Canteen,Rasulgarh,20.35886273602951,85.83461557073618,20.325130630416446,85.84557022012254,0.9090909090909092,1.06,1.1
Rasulgarh,Rasulgarh,20.271051777745285,85.86527912811304,20.294637917629466,85.830683509898,0.8727272727272728,1.0,1.2
Jaydev Vihar,Jaydev Vihar,20.35569990813307,85.79686380080362,20.23268135392162,85.81393520064765,0.5818181818181818,1.0,1.2
Rasulgarh,Airport Road,20.27238579823384,85.77618877730657,20.33012458017206,85.82983001754809,0.8181818181818181,1.1,1.05
Khandagiri,Rasulgarh,20.276061245368755,85.82570837423656,20.284753095447922,85.79399288925286,0.8181818181818181,1.0,1.2
Master Canteen,Master Canteen,20.375576457984707,85.7911271336808,20.34072098762036,85.80803951545346,0.709090909090909,1.0,1.05
Jaydev Vihar,Jaydev Vihar,20.289976316709318,85.86710030913326,20.25904961143846,85.81798444139717,1.0,1.0,1.2
Jaydev Vihar,Airport Road,20.33524389757716,85.86407201762066,20.30000206959117,85.84062750983048,0.8181818181818181,1.2,1.1
Jaydev Vihar,Khandagiri,20.379893330994438,85.85372446236671,20.357065464719554,85.8189028370957,0.9272727272727272,1.0,1.2
Master Canteen,Rasulgarh,20.362860429766986,85.81894866692545,20.264953826532054,85.84753974317087,0.38181818181818183,1.0,1.0
Jaydev Vihar,Rasulgarh,20.24402736396528,85.86210115583725,20.303336536874788,85.86129196077619,1.0,1.05,1.0
Kalpana Square,Kalpana Square,20.302958486703158,85.86236856681492,20.33078549978783,85.81719309538687,0.09090909090909094,1.0,1.0
Khandagiri,Airport Road,20.266789864757744,85.83758731976931,20.270063861238125,85.8534622733125,0.36363636363636354,1.0,1.05
Kalpana Square,Khandagiri,20.269198245410966,85.845156525693,20.37510169720947,85.80827875329355,0.5636363636363637,1.0,1.05
Kalpana Square,Khandagiri,20.23169063408667,85.78377779791523,20.336803762181056,85.80054327313022,0.5454545454545454,1.0,1.05
Jaydev Vihar,Master Canteen,20.23800194602986,85.87809778241095,20.347678652736295,85.79046183046327,0.709090909090909,1.25,1.1
Kalpana Square,Jaydev Vihar,20.315612868813673,85.86556245000166,20.251724258444742,85.77290056334053,0.2727272727272727,1.0,1.05
Kalpana Square,Master Canteen,20.378969620775212,85.79883673955959,20.37876695717241,85.79484574366123,0.7272727272727273,1.12,1.0
Airport Road,Rasulgarh,20.265656439933938,85.78439347461018,20.315875057403186,85.81045715630667,0.8909090909090909,1.08,1.0
Airport Road,Master Canteen,20.234002798170533,85.86336682255175,20.354034464675728,85.84532644604235,0.8909090909090909,1.0,1.2
Master Canteen,Khandagiri,20.341417322204997,85.80932939710972,20.308543086845567,85.81754523695601,0.9272727272727272,1.11,1.1
Kalpana Square,Rasulgarh,20.25376018227726,85.86221667644766,20.31561438040631,85.77407602419328,0.5272727272727273,1.0,1.05
Airport Road,Airport Road,20.285790284004598,85.83313324361256,20.369915121869116,85.7840263454313,0.12727272727272732,1.0,1.05
Rasulgarh,Khandagiri,20.29301804473547,85.86700714647297,20.258266215270393,85.78519540800833,0.38181818181818183,1.1,1.05
Kalpana Square,Khandagiri,20.310159914919396,85.79607045338426,20.316778873441873,85.82390484886437,0.7636363636363637,1.0,1.2
Master Canteen,Jaydev Vihar,20.297905607025378,85.85464586104409,20.34485822612456,85.81214599889613,0.7272727272727273,1.19,1.05
Khandagiri,Rasulgarh,20.349616735057122,85.81954775668834,20.31112503995935,85.79568797940354,0.7272727272727273,1.09,1.05
Jaydev Vihar,Khandagiri,20.283252387394278,85.77028098113732,20.348666452387924,85.86946377340558,0.8,1.23,1.1
Master Canteen,Khandagiri,20.36689473361347,85.81553016454954,20.321426576707655,85.85965259633687,0.7454545454545454,1.0,1.2
Khandagiri,Master Canteen,20.36044817447742,85.79110609444585,20.374406073096964,85.78465355199624,0.509090909090909,1.19,1.05
Rasulgarh,Jaydev Vihar,20.360762581292697,85.80856738023226,20.26409899012235,85.82126454435573,0.8,1.0,1.05
Airport Road,Rasulgarh,20.366171965713615,85.84627639476899,20.34303931657534,85.77589616467877,0.6000000000000001,1.0,1.2
Jaydev Vihar,Kalpana Square,20.31939910150481,85.83797610731416,20.265477143103507,85.81836206459288,0.9090909090909092,1.1,1.1
Master Canteen,Airport Road,20.290667825956415,85.8683692943977,20.283767939219192,85.79225014779927,0.8363636363636364,1.0,1.2
Master Canteen,Airport Road,20.28125930727904,85.81635131559567,20.37664341973709,85.82842795515646,0.8181818181818181,1.06,1.05
Kalpana Square,Master Canteen,20.298962804786274,85.85546058792222,20.331195456241808,85.86902195286665,0.19999999999999996,1.0,1.05
Kalpana Square,Jaydev Vihar,20.246406515470596,85.84176990732084,20.295355091028036,85.8615059291728,1.0,1.05,1.2
Rasulgarh,Airport Road,20.2817643562773,85.83191850184744,20.305327820264587,85.83665235266625,0.5636363636363637,1.15,1.05
Jaydev Vihar,Rasulgarh,20.2348679859978,85.82367598314616,20.32871044451037,85.77524045314841,0.5272727272727273,1.0,1.05
Jaydev Vihar,Jaydev Vihar,20.375131198140622,85.80207769470975,20.250725047458538,85.7875280572077,0.4545454545454546,1.0,1.1
Rasulgarh,Jaydev Vihar,20.292363313969496,85.79530181572548,20.31060924108232,85.84716365876794,0.2727272727272727,1.0,1.05
Rasulgarh,Master Canteen,20.35668652576922,85.87472561337958,20.3792503481371,85.83540976284368,1.0,1.0,1.1
Master Canteen,Airport Road,20.297145401195895,85.83937389464819,20.25432995428774,85.82342756489294,0.19999999999999996,1.0,1.05
Master Canteen,Airport Road,20.347503955026138,85.7877122046572,20.355198928015017,85.84925926791925,0.18181818181818188,1.0,1.1
Rasulgarh,Jaydev Vihar,20.35118782018644,85.86460776274953,20.3349785797117,85.8036692297808,0.3272727272727274,1.0,1.0
Jaydev Vihar,Airport Road,20.30761911752197,85.8542542315891,20.30646891002816,85.81317501134215,0.9090909090909092,1.0,1.2
Khandagiri,Khandagiri,20.36747277560641,85.84422233804085,20.328211945171553,85.78019614066312,0.6363636363636365,1.07,1.1
Kalpana Square,Kalpana Square,20.247731017083826,85.81419643097456,20.25803036991333,85.81249698053261,0.5818181818181818,1.0,1.0
Master Canteen,Master Canteen,20.3205445363366,85.77871403926167,20.28061195679533,85.7737295756078,0.6545454545454545,1.0,1.05
Kalpana Square,Rasulgarh,20.364459766540296,85.83482656371432,20.363755901608414,85.84098183363365,0.9636363636363636,1.12,1.0
Kalpana Square,Khandagiri,20.331203694336608,85.8279231175672,20.33264624779617,85.87496284491722,0.6727272727272726,1.16,1.1
Rasulgarh,Jaydev Vihar,20.30389667157146,85.83936111377946,20.267308232920172,85.83158978020867,0.4181818181818182,1.09,1.05
Khandagiri,Rasulgarh,20.292965441786407,85.82862495428401,20.35256836345154,85.77799037962696,0.6727272727272726,1.16,1.05
Khandagiri,Jaydev Vihar,20.32069593902295,85.83675803981602,20.358012923899228,85.83555498605422,0.34545454545454546,1.0,1.05
Airport Road,Rasulgarh,20.34170350844136,85.85567435367608,20.324697498592265,85.86492496832547,0.7454545454545454,1.12,1.0
Kalpana Square,Master Canteen,20.23455715966648,85.81794268808444,20.31895724163473,85.7807575887547,0.709090909090909,1.0,1.2
Rasulgarh,Khandagiri,20.2788698758478,85.81007299166082,20.288251445639066,85.83227257027275,0.4545454545454546,1.0,1.1
Jaydev Vihar,Jaydev Vihar,20.23018116308028,85.77472069876576,20.36797654391509,85.79420700278602,0.8363636363636364,1.0,1.2
Jaydev Vihar,Jaydev Vihar,20.308578548773546,85.84402850226328,20.30722502744211,85.79451316923003,0.49090909090909096,1.0,1.05
Airport Road,Khandagiri,20.237029566287344,85.86531010748988,20.316526120061337,85.832703375729,0.49090909090909096,1.24,1.05
Khandagiri,Khandagiri,20.270330883273708,85.82998637437063,20.35246319876401,85.79183126661135,0.9818181818181817,1.1,1.2
Airport Road,Rasulgarh,20.234592904323076,85.79366581602005,20.376206284905223,85.83081722227735,0.054545454545454564,1.0,1.05
Master Canteen,Master Canteen,20.28692368492783,85.80222021254177,20.244923210629533,85.86096121766643,0.8,1.0,1.2
Jaydev Vihar,Airport Road,20.307805206844172,85.80315750096231,20.24941398829732,85.82609908872095,0.9272727272727272,1.12,1.1
Rasulgarh,Jaydev Vihar,20.3525602601026,85.79568097726967,20.276758281316532,85.8486162632646,0.8,1.26,1.05
Jaydev Vihar,Khandagiri,20.334045512886473,85.80791818105882,20.360755049105016,85.85968700530591,0.8545454545454545,1.0,1.0
Master Canteen,Airport Road,20.28570665566039,85.82789599480952,20.239203216873186,85.78473248003247,0.9818181818181817,1.0,1.2
Rasulgarh,Kalpana Square,20.23742161506628,85.86441193873083,20.284855637374548,85.85945628809277,0.38181818181818183,1.1400000000000001,1.05
Rasulgarh,Airport Road,20.284406738984273,85.79743322625006,20.27354175960563,85.80610735820582,0.6545454545454545,1.0,1.1
Rasulgarh,Jaydev Vihar,20.298920952445993,85.83365342838636,20.230245417092,85.78522353715056,0.3272727272727274,1.0,1.05
Khandagiri,Khandagiri,20.234651085289492,85.80246619151868,20.30373969166308,85.86737679329948,0.290909090909091,1.0,1.05
Rasulgarh,Master Canteen,20.331759619698047,85.8541201879773,20.303715226881454,85.85183135036235,0.07272727272727275,1.0,1.05
Kalpana Square,Rasulgarh,20.23322471768579,85.86488740452435,20.3331855694822,85.8177141385222,0.7818181818181817,1.0,1.1
Khandagiri,Kalpana Square,20.364569683870975,85.86799405487504,20.326815306927138,85.80369855133506,0.49090909090909096,1.0,1.2
Khandagiri,Rasulgarh,20.31912505707914,85.83951344173629,20.338673953347307,85.86014680249268,0.290909090909091,1.0,1.05
Jaydev Vihar,Jaydev Vihar,20.33950722265503,85.82703255253018,20.352486600378256,85.81046144653507,0.47272727272727266,1.16,1.05
Kalpana Square,Rasulgarh,20.31341227131272,85.80445517331096,20.313128829234625,85.79704824230132,0.6727272727272726,1.0,1.2
Airport Road,Kalpana Square,20.334029072864553,85.7727856987373,20.37191938952017,85.87685565076318,0.3272727272727274,1.0,1.05
Khandagiri,Jaydev Vihar,20.335518937929688,85.79144437088455,20.349795055986476,85.84371113742435,0.5454545454545454,1.0,1.05
Kalpana Square,Airport Road,20.34173879646865,85.82257647120917,20.29133749085866,85.84526336919097,0.18181818181818188,1.0,1.05
Master Canteen,Khandagiri,20.28056332653478,85.78642777062518,20.36838910218413,85.84711906144072,0.709090909090909,1.25,1.1
Airport Road,Khandagiri,20.30735938900007,85.80465259916973,20.33528443080581,85.7931686974914,0.3272727272727274,1.13,1.0
Master Canteen,Airport Road,20.323576148667012,85.80061142666197,20.279577126123367,85.87000847988534,0.9090909090909092,1.0,1.1
Rasulgarh,Kalpana Square,20.35413637756588,85.85154082894086,20.242394724188966,85.82845552183203,0.4363636363636363,1.0,1.05
Kalpana Square,Jaydev Vihar,20.34955165514192,85.83314146090684,20.337289146815667,85.85727358428761,0.509090909090909,1.0,1.05
Rasulgarh,Khandagiri,20.259962956599914,85.81941836200873,20.26517768092989,85.77456540101304,1.0,1.0,1.1
Kalpana Square,Rasulgarh,20.282571637080103,85.85606592184001,20.255207893600435,85.83840055014802,0.23636363636363633,1.24,1.0
Kalpana Square,Jaydev Vihar,20.3713620347603,85.84803868384195,20.325315039218907,85.87737722958813,0.8727272727272728,1.0,1.2
Rasulgarh,Khandagiri,20.367306716176856,85.8026267102511,20.26016241997776,85.78766759974002,0.36363636363636354,1.0,1.05
Jaydev Vihar,Airport Road,20.297257974511655,85.83984028171153,20.37691744610705,85.82164551240383,0.8545454545454545,1.13,1.05
Master Canteen,Khandagiri,20.368557283362417,85.77886928905946,20.260004286119443,85.79955118080149,0.6363636363636365,1.0,1.2
Airport Road,Master Canteen,20.33817071274536,85.78558259153378,20.316035443646243,85.77437021834544,0.8909090909090909,1.08,1.2
Airport Road,Airport Road,20.26372074644728,85.78929316394284,20.36390745669226,85.77471885793474,0.290909090909091,1.0,1.05
Kalpana Square,Rasulgarh,20.37731455538851,85.86863674603455,20.35432087676209,85.81599216089018,0.3090909090909091,1.0,1.2
Khandagiri,Jaydev Vihar,20.242712503299504,85.80270336916769,20.267169737292036,85.84953696604721,0.9272727272727272,1.0,1.05
Master Canteen,Jaydev Vihar,20.335603261539926,85.81241003152928,20.265852575373504,85.8042303102238,0.9636363636363636,1.19,1.05
Khandagiri,Kalpana Square,20.3771889573537,85.7949694074241,20.311474376490786,85.81822029912364,0.7272727272727273,1.0,1.1
Khandagiri,Master Canteen,20.277665503116907,85.81544197835326,20.35842687777878,85.8340411194156,0.7454545454545454,1.0,1.1
Khandagiri,Master Canteen,20.255308081557555,85.800904254413,20.231407686524413,85.82187503985624,0.5818181818181818,1.17,1.1
Airport Road,Airport Road,20.247774109884,85.79305686698767,20.309595787912862,85.7835627342968,0.7636363636363637,1.0,1.0
Kalpana Square,Khandagiri,20.32988585252498,85.86950225875077,20.319751216361595,85.85550284177644,0.9090909090909092,1.0,1.0
Jaydev Vihar,Kalpana Square,20.272650560636396,85.86873686842121,20.305049043120054,85.8071380796088,1.0,1.15,1.2
Kalpana Square,Khandagiri,20.34769459617406,85.77130010475744,20.25092835807314,85.7743811324585,0.34545454545454546,1.12,1.05
Kalpana Square,Master Canteen,20.242603894891474,85.85128357930972,20.305000314859985,85.83403433173872,0.6545454545454545,1.1,1.05
Rasulgarh,Master Canteen,20.277292590260558,85.79457532628038,20.258151793619003,85.77151934306447,0.18181818181818188,1.0,1.1
Airport Road,Master Canteen,20.268774901571657,85.87488355074163,20.249349397567755,85.85239771255655,0.6909090909090909,1.0,1.05
Rasulgarh,Jaydev Vihar,20.363206657833185,85.82899518539449,20.347408397720194,85.86541178851955,0.4545454545454546,1.0,1.1
Airport Road,Master Canteen,20.37783299308715,85.77420692805683,20.255413583345675,85.79712177200945,0.5636363636363637,1.0,1.0
Jaydev Vihar,Rasulgarh,20.314491099218582,85.87370033100164,20.34814272420699,85.81495128992462,0.6181818181818182,1.0,1.05
Airport Road,Airport Road,20.26357079892042,85.86059600531003,20.316332799211462,85.8570969892663,1.0,1.18,1.0
Rasulgarh,Airport Road,20.373789710129977,85.77662618212433,20.322220412531813,85.84308261536256,1.0,1.18,1.1
Jaydev Vihar,Airport Road,20.275380145545483,85.79871029755351,20.34798447315038,85.85824359059228,0.7454545454545454,1.13,1.1
Khandagiri,Kalpana Square,20.265652666260227,85.77059817472994,20.341965237959556,85.841000976914,0.47272727272727266,1.0,1.1
Master Canteen,Rasulgarh,20.363336396312178,85.84146838270874,20.27318986945874,85.81466615261945,0.12727272727272732,1.0,1.05
Khandagiri,Khandagiri,20.34677347464663,85.7714601744897,20.36002749076722,85.81113985906131,0.6909090909090909,1.0,1.05
Rasulgarh,Master Canteen,20.379124999025738,85.86066777909939,20.28682493465274,85.798556881904,0.9818181818181817,1.15,1.05
Khandagiri,Khandagiri,20.341012679532284,85.78808440536191,20.2394102831689,85.86410654058443,0.6727272727272726,1.0,1.05
Kalpana Square,Kalpana Square,20.27001001849514,85.84701224782421,20.348895420268967,85.81792535468104,0.1454545454545455,1.0,1.05
Master Canteen,Airport Road,20.334944739340735,85.86826244131389,20.37166384545144,85.8686378153385,0.8181818181818181,1.0,1.0
Khandagiri,Master Canteen,20.31320474303906,85.83063037083545,20.34165668192434,85.8574677897445,1.0,1.0,1.1
Khandagiri,Rasulgarh,20.347120221333107,85.80328716752693,20.30027765006716,85.8357897851535,0.5818181818181818,1.0,1.2
Rasulgarh,Master Canteen,20.237511862378895,85.79312800070274,20.280302711239674,85.77304022435395,0.47272727272727266,1.0,1.1
Khandagiri,Airport Road,20.32387897444277,85.83482807964457,20.239663115241083,85.86399246354387,0.6545454545454545,1.13,1.05
Master Canteen,Master Canteen,20.37668080894988,85.80645623440071,20.231008473958997,85.85959403661633,0.7272727272727273,1.1,1.05
Kalpana Square,Airport Road,20.23702565266721,85.86699463458685,20.379542872979734,85.87446332537186,0.38181818181818183,1.0,1.0
Airport Road,Airport Road,20.354879027515857,85.81713276933034,20.372848761442913,85.81162706470288,0.9272727272727272,1.16,1.2
Rasulgarh,Khandagiri,20.377091330238013,85.78096171024735,20.315044979748798,85.79392704120687,0.7454545454545454,1.0,1.2
Khandagiri,Khandagiri,20.26058280062055,85.77671184281628,20.234280629477972,85.80010685448552,1.0,1.0,1.2
Jaydev Vihar,Airport Road,20.290625997484298,85.82663254341118,20.2864583411467,85.79741722406472,0.36363636363636354,1.0,1.05
Rasulgarh,Khandagiri,20.362961332240598,85.8727968020744,20.270157018205637,85.85106331924632,0.47272727272727266,1.0,1.0
Kalpana Square,Khandagiri,20.245743079145925,85.7734522830326,20.260572023681714,85.79692487009956,1.0,1.05,1.05
Master Canteen,Master Canteen,20.334917359905223,85.83404329167877,20.252877518105343,85.81670041331547,1.0,1.12,1.05
Kalpana Square,Kalpana Square,20.288268630065836,85.84770169825158,20.269374157303513,85.8450168714302,0.6000000000000001,1.0,1.1
Rasulgarh,Khandagiri,20.252510828230815,85.79638350726776,20.315263708867654,85.8019678714601,0.3999999999999999,1.0,1.0
Jaydev Vihar,Kalpana Square,20.33152225526135,85.84128644750623,20.314741423202303,85.87721565587339,0.509090909090909,1.23,1.05
Airport Road,Master Canteen,20.263367518286955,85.82084578824492,20.249119729410356,85.8267231682569,0.5272727272727273,1.0,1.0
Master Canteen,Kalpana Square,20.290655122009017,85.84395900529641,20.373352441567963,85.82166411136915,0.6909090909090909,1.17,1.2
Master Canteen,Jaydev Vihar,20.34477314128942,85.84771668139707,20.280373649597045,85.85328864645138,0.47272727272727266,1.0,1.1
Kalpana Square,Khandagiri,20.303341397275325,85.84261122027651,20.251423175873082,85.77132860286837,0.49090909090909096,1.0,1.1
Jaydev Vihar,Khandagiri,20.282960245261457,85.86110961378675,20.25395324272947,85.7783337613844,0.7272727272727273,1.0,1.0
Airport Road,Airport Road,20.347924728417382,85.7874363664495,20.37166403240889,85.8179285086733,0.6909090909090909,1.2,1.2
Airport Road,Rasulgarh,20.333424321704726,85.84625585423328,20.280848906933084,85.83508044095625,1.0,1.0,1.05
Master Canteen,Khandagiri,20.267163491535094,85.8184291763311,20.335535497390467,85.8588506106666,0.6909090909090909,1.0,1.1
Khandagiri,Khandagiri,20.357506144723644,85.80978317112645,20.2623449220472,85.85212599539358,0.6181818181818182,1.1,1.05
Kalpana Square,Jaydev Vihar,20.338988259883035,85.83149328986957,20.316934639503312,85.77098090001314,0.509090909090909,1.0,1.0
Master Canteen,Airport Road,20.25213148312788,85.78399620315632,20.279818438943046,85.79557899794234,0.509090909090909,1.0,1.05
Jaydev Vihar,Rasulgarh,20.32419564958943,85.8503417996353,20.372130374909062,85.79913092958203,0.8909090909090909,1.0,1.2
Rasulgarh,Jaydev Vihar,20.349404683097053,85.83631730902614,20.242100624020438,85.8395975384252,0.5818181818181818,1.0,1.2
Khandagiri,Kalpana Square,20.330499639819767,85.78545792124801,20.365321068877606,85.85703306623729,0.6000000000000001,1.0,1.0
Rasulgarh,Khandagiri,20.3630315220391,85.83135045100241,20.37662084854712,85.80544218366458,0.290909090909091,1.0,1.05
Jaydev Vihar,Jaydev Vihar,20.243077574314185,85.81438417679995,20.320274506683532,85.86016683914707,0.49090909090909096,1.0,1.05
Rasulgarh,Rasulgarh,20.370243218767428,85.82370591346637,20.27068728301372,85.81351030723,0.4181818181818182,1.0,1.1
Khandagiri,Master Canteen,20.24127148117075,85.86943602211726,20.27728821588176,85.86476899053233,1.0,1.16,1.1
Jaydev Vihar,Jaydev Vihar,20.340956713075553,85.84396032494278,20.29588788345802,85.80176499637571,0.49090909090909096,1.0,1.1
Jaydev Vihar,Rasulgarh,20.32201241202936,85.85273973883237,20.32818240383974,85.78646180288743,0.21818181818181825,1.0,1.05
Master Canteen,Master Canteen,20.298176884935927,85.7877180953674,20.373278466920492,85.85821207110965,0.19999999999999996,1.0,1.05
Rasulgarh,Airport Road,20.333053617008556,85.8060675042686,20.37889412138483,85.83912331345104,0.290909090909091,1.0,1.0
Airport Road,Khandagiri,20.313778954429598,85.79349784440257,20.28977286959978,85.7828186159493,0.290909090909091,1.0,1.05
Jaydev Vihar,Rasulgarh,20.331033925833374,85.84030076517928,20.358586858879846,85.83067603259778,0.2727272727272727,1.0,1.05
Jaydev Vihar,Khandagiri,20.231131268705745,85.79836249228221,20.28453384239539,85.79221495657103,0.1454545454545455,1.0,1.0
Master Canteen,Rasulgarh,20.296566159535203,85.84101774849685,20.36275768109023,85.8590123464652,0.6909090909090909,1.08,1.2
Kalpana Square,Kalpana Square,20.359403324273963,85.79393070303618,20.29181659896449,85.78082204672978,0.6727272727272726,1.0,1.0
Rasulgarh,Khandagiri,20.331499980092882,85.78750696138538,20.349995553370924,85.87237775613042,0.21818181818181825,1.0,1.05
Jaydev Vihar,Rasulgarh,20.285350520810855,85.81202520025982,20.333568091999265,85.85843038341781,0.054545454545454564,1.0,1.0
Jaydev Vihar,Airport Road,20.277296199669667,85.86917606946096,20.337384312032615,85.81336220613139,0.8181818181818181,1.19,1.1
Rasulgarh,Airport Road,20.242553398583492,85.87963608049279,20.351851616241582,85.819572423828,0.3999999999999999,1.0,1.05
Airport Road,Kalpana Square,20.29180687836285,85.8339194736281,20.34540268736802,85.84665142485551,0.9636363636363636,1.16,1.05
Kalpana Square,Master Canteen,20.35610933537365,85.82218558568249,20.24282359409852,85.87840498899922,0.6545454545454545,1.0,1.05
Rasulgarh,Rasulgarh,20.353620725915082,85.80541586772202,20.35739131905981,85.85275511276105,0.5818181818181818,1.0,1.05
Airport Road,Airport Road,20.2449140254731,85.84819312614886,20.351723375231476,85.80151430755805,0.6000000000000001,1.0,1.1
Kalpana Square,Khandagiri,20.364569961096038,85.78914024279746,20.322110275935696,85.84737210179641,0.6545454545454545,1.0,1.0
Airport Road,Master Canteen,20.30948794560738,85.86880158193163,20.233610597366663,85.80371053224755,0.6000000000000001,1.0,1.2
Khandagiri,Airport Road,20.272488992438277,85.83581298066899,20.231577282479616,85.81751025408207,0.9090909090909092,1.0,1.1
